111,,119,R2L 1L3,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
Suite From,,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
HENDERSON HWY,,,,,,,,,,
odd 145,,159,R2L 1L4,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
163,,185,R2L 1L5,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
187,,201,R2L 1L7,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
215,,241,R2L 1M1,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
243,,253,R2L 1M3,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
263,,311,R2L 1M4,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
333,,341,R2L 1M7,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
355,,355,R2L 1M9,Lord Selkirk,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
HENRY AVE,,,,,,,,,,
even 72,,96,R3B 0J5,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
150,,150,R3B 0J7,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
180,,180,R3B 0J8,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
366,,374,R3A 1P3,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
390,,390,R3A 0T2,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
626,,626,R3A 1P7,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
944,,944,R3E 3L2,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd 143,,143,R3B 3G9,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
195,,195,R3B 0J9,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
345,,349,R3A 0S9,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
425,,455,R3A 0T3,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
457,,471,R3A 0T5,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
533,,567,R3A 0T8,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
589,,625,R3A 0V1,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
661,,701,R3E 1T9,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
727,,757,R3E 1V2,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
811,,833,R3E 1V4,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
935,,935,R3E 3L3,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
1061,,1147,R3E 1V6,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
Suite From,,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
HERBERT AVE,,,,,,,,,,
even 544,,552,R2L 1E8,River Elm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
560,,574,R2L 1E9,River Elm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
594,,652,R2L 1G2,George V,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
990,,994,R2L 1G6,Kent Road,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
odd 537,,581,R2L 1E7,River Elm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
587,,659,R2L 1G1,George V,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
713,,731,R2L 1G3,Kent Road,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
743,,821,R2L 1G4,Kent Road,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
949,,993,R2L 1G5,Kent Road,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
HERMAN AVE,,,,,,,,,,
even 16,,52,R2R 1L7,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd 7,,51,R2R 1L8,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
HERONSWOOD PATH,,,,,,,,,,
even 2,,50,R2R 0R4,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
odd 31,,55,R2R 0R4,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
HESPELER AVE,,,,,,,,,,
even 12,,52,R2L 0L1,Glenelm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
70,,88,R2L 0L3,Glenelm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
90,,220,R2L 0L4,Glenelm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
odd 1,,87,R2L 0L2,Glenelm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
101,,215,R2L 0L5,Glenelm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
HETHRINGTON AVE,,,,,,,,,,
even 462,,524,R3L 0V6,Riverview,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
552,,594,R3L 0V8,Lord Roberts,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
600,,620,R3L 2T5,Lord Roberts,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
Suite From,,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
HETHRINGTON AVE,,,,,,,,,,
odd 451,,523,R3L 0V5,Riverview,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
547,,601,R3L 0V7,Lord Roberts,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
HIGGINS AVE,,,,,,,,,,
even 6,,6,R2W 5L9,Norquay,Elmwood,Elmwood,Elmwood,Luxton K-3/SKN 4-6 Lan,Sta,Sis
10,,10,R3B 0A2,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
18,,18,R3B 3E7,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
34,,72,R3B 0A5,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
74,,74,R3B 0B1,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
92,,100,R3B 0B2,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
106,,120,R3B 0B4,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
130,,138,R3B 0B7,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
146,,168,R3B 0B8,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
170,,172,R3B 0B9,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
186,,208,R3B 0C3,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
270,,270,R3B 0C6,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
342,,342,R3A 0V3,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
350,,370,R3A 1R1,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
438,,460,R3A 1S5,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd 7,,7,R3B 0A1,Norquay,Elmwood,Elmwood,Elmwood,Luxton K-3/SKN 4-6 Sac,Sta,Sis
9,,25,R3B 0A3,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
35,,37,R3B 0A7,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
41,,55,R3B 0A8,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
63,,65,R3B 0A9,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
83,,97,R3B 0B3,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
109,,109,R3B 0B5,Norquay,Elmwood,Elmwood,Elmwood,Victoria-Albert Sac,Sta,Sis
125,,125,R3B 0B6,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
145,,149,R3B 0B2,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
155,,155,R3B 0K4,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Laura Secord Sac,Sta,Sis
173,,173,R3B 0C1,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
Suite From,,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
HIGGINS AVE,,,,,,,,,,
odd 181,,181,R3B 3G1,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
221,,221,R3B 0C4,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
345,,345,R3A 0V4,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
1145,,1145,R3E 3P2,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
HIGHWATER PATH,,,,,,,,,,
even 10,,10,R2R 2Z4,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
50,,78,R2R 2X1,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
odd 47,,75,R2R 2X1,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
HILLBROOK DR,,,,,,,,,,
even 2,,66,R2R 1J1,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
70,,144,R2R 1J3,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
200,,200,R2R 3A1,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
odd 15,,63,R2R 1J1,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
67,,143,R2R 1J3,Prairie Rose,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
HOME ST,,,,,,,,,,
even 32,,66,R3G 1W6,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
78,,160,R3G 1W9,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
162,,232,R3G 1X1,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
240,,278,R3G 1X3,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
318,,430,R3G 1X4,Greenway,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
454,,548,R3G 1X7,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
558,,660,R3G 1X8,John M. King,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
678,,776,R3E 2C6,Wellington,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
800,,902,R3E 2C8,Wellington,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd 35,,65,R3G 1W7,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
77,,143,R3G 1W8,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
173,,229,R3G 1X2,Laura Secord,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
Suite From,,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
HOME ST,,,,,,,,,,
odd,333,429,R3G 1X5,Greenway,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",441,545,R3G 1X6,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",569,659,R3G 1X9,John M. King,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",677,795,R3E 2C5,Wellington,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",799,899,R3E 2C7,Wellington,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
HONEYMAN AVE,,,,,,,,,,
even,770,778,R3G 0X8,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",790,806,R3G 0Y1,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",812,834,R3G 0Y3,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
odd,773,789,R3G 0X9,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",797,825,R3G 0Y2,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
HUBER ST,,,,,,,,,,
even,2,62,R2R 0X4,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",70,102,R2R 0X6,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd,3,59,R2R 0X5,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
HUGO ST N,,,,,,,,,,
even,220,220,R3M 2N3,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",230,230,R3M 2N4,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",250,264,R3M 2N5,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",276,276,R3M 2N6,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",300,302,R3M 2N7,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
odd,207,207,R3M 2N1,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
HUGO ST S,,,,,,,,,,
even,690,690,R3L 0J1,Lord Roberts,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
"",700,710,R3L 2N4,Lord Roberts,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
odd,701,715,R3L 2N5,Lord Roberts,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
HUME ST,,,,,,,,,,
even,2,62,R2R 1G2,Stanley Knowles,Stanley Knowles,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
odd,3,63,R2R 1G1,Stanley Knowles,Stanley Knowles,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
HUNT AVE,,,,,,,,,,
even,14,52,R2R 1L9,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",62,106,R2R 1M3,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd,15,49,R2R 1M1,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",55,105,R2R 1M2,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
HURON AVE,,,,,,,,,,
odd,1109,1177,R2X 1J7,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
HUTCHINGS ST,,,,,,,,,,
even,10,76,R2X 2X1,Lord Nelson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",78,78,R2X 3B1,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",80,90,R2X 2X1,Lord Nelson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",210,274,R2X 2Y2,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
odd,101,117,R2X 2V4,Lord Nelson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",205,277,R2X 2R4,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
INGERSOLL ST,,,,,,,,,,
even,484,550,R3G 2J4,Greenway,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",552,646,R3G 2J4,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",656,748,R3G 2J6,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",760,892,R3G 2J8,Sargent Park,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",908,992,R3E 2L9,Sargent Park,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1012,1072,R3E 2M2,Principal Sparling,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1086,1128,R3E 2M4,Principal Sparling,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1134,1182,R3E 2M5,Principal Sparling,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd,495,541,R3G 2J5,Greenway,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
INGERSOLL ST,,,,,,,,,,
odd,545,649,R3G 2J5,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",661,787,R3G 2J7,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",797,893,R3G 2J9,Sargent Park,General Wolfe,General Wolfe,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",901,991,R3E 2L8,Sargent Park,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1011,1075,R3E 2M1,Principal Sparling,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1085,1171,R3E 2M3,Principal Sparling,Sargent Park,Sargent Park,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
INGLIS ST,,,,,,,,,,
even,2,66,R2R 0X7,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",74,106,R2R 0X9,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd,1,63,R2R 0X8,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",75,107,R2R 0Y1,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
INKSTER BLVD,,,,,,,,,,
even,14,66,R2W 0J2,Luxton,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",72,134,R2W 0J4,Luxton,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",138,168,R2W 0J6,Luxton,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",232,280,R2W 0J9,Champlain,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",288,330,R2W 0K1,Champlain,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",332,410,R2W 0K3,Inkster,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",412,468,R2W 0K5,Inkster,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",470,522,R2W 0K7,Inkster,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",532,584,R2W 0K9,Inkster,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",600,658,R2W 0L2,Inkster,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",724,770,R2W 0L5,Inkster,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",778,804,R2X 1N4,Inkster,Isaac Newton,Isaac Newton,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",806,808,R2X 1N4,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",828,922,R2X 1N5,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",936,1038,R2X 1N8,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",1046,1082,R2X 1N9,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
INKSTER BLVD,,,,,,,,,,
even,1120,1202,R2X 1P2,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1280,1300,R2X 1P5,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1330,1330,R2X 1P7,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1360,1360,R2X 1P8,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1400,1400,R2X 1R1,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1450,1450,R2X 1P9,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1484,1520,R2X 2T8,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1600,1600,R2X 3A4,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1650,1650,R2X 2W4,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1670,1670,R2X 2W8,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1700,1730,R2X 2T1,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
"",1750,1750,R2X 1R4,Robertson,Shaughnessy Park,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
"",1800,1800,R2X 2Z5,Robertson,Shaughnessy Park,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
odd,15,71,R2W 0J3,Luxton,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",75,139,R2W 0J5,Luxton,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",141,195,R2W 0J7,Luxton,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",213,265,R2W 0J8,Champlain,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",289,327,R2W 0K2,Champlain,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",333,409,R2W 0K4,Inkster,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",415,471,R2W 0K6,Inkster,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",475,515,R2W 0K8,Inkster,St. John's,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",549,599,R2W 0L1,Inkster,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",633,633,R2W 0L3,Inkster,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",723,771,R2W 0L4,Inkster,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",777,815,R2X 1N3,Inkster,Isaac Newton,Isaac Newton,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",829,929,R2X 1N6,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",935,1039,R2X 1N7,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",1049,1087,R2X 1P1,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
